scan_file,profile,lead,completeness,longest_complete_fraction,selected,duration_s,layout,layout_cost,expected_rows,detected_rows,detected_lead_labels
DII_azamat_eII_0007.jpg,azamat_aygul,II,1.0,1.0,True,11.823200407624245,azamat_3x1,0.18708894110750232,3,3,4
DII_azamat_eII_0007.jpg,azamat_aygul,V1,1.0,1.0,False,11.823200407624245,azamat_3x1,0.18708894110750232,3,3,4
DII_azamat_eII_0007.jpg,azamat_aygul,V5,1.0,1.0,False,11.823200407624245,azamat_3x1,0.18708894110750232,3,3,4
DII_azamat_eII_0008.jpg,azamat_aygul,II,1.0,1.0,True,11.814042152762413,azamat_3x1,0.17471215885939984,3,3,4
DII_azamat_eII_0008.jpg,azamat_aygul,V1,1.0,1.0,False,11.814042152762413,azamat_3x1,0.17471215885939984,3,3,4
DII_azamat_eII_0008.jpg,azamat_aygul,V5,1.0,1.0,False,11.814042152762413,azamat_3x1,0.17471215885939984,3,3,4
DII_azamat_eII_0009.jpg,azamat_aygul,II,1.0,1.0,True,11.87332950592041,azamat_3x1,0.1784336411041459,3,3,4
DII_azamat_eII_0009.jpg,azamat_aygul,V1,1.0,1.0,False,11.87332950592041,azamat_3x1,0.1784336411041459,3,3,4
DII_azamat_eII_0009.jpg,azamat_aygul,V5,1.0,1.0,False,11.87332950592041,azamat_3x1,0.1784336411041459,3,3,4
DII_azamat_eII_0010.jpg,azamat_aygul,II,1.0,1.0,True,11.78213926255703,azamat_3x1,0.1857082603531153,3,3,4
DII_azamat_eII_0010.jpg,azamat_aygul,V1,1.0,1.0,False,11.78213926255703,azamat_3x1,0.1857082603531153,3,3,4
DII_azamat_eII_0010.jpg,azamat_aygul,V5,1.0,1.0,False,11.78213926255703,azamat_3x1,0.1857082603531153,3,3,4
DII_azamat_eII_0011.jpg,azamat_aygul,II,1.0,1.0,True,11.83426593542099,azamat_3x1,0.18093621091958384,3,3,4
DII_azamat_eII_0011.jpg,azamat_aygul,V1,1.0,1.0,False,11.83426593542099,azamat_3x1,0.18093621091958384,3,3,4
DII_azamat_eII_0011.jpg,azamat_aygul,V5,1.0,1.0,False,11.83426593542099,azamat_3x1,0.18093621091958384,3,3,4
DII_azamat_eII_0012.jpg,azamat_aygul,II,1.0,1.0,True,11.785622633993626,azamat_3x1,0.18255059452327976,3,3,4
DII_azamat_eII_0012.jpg,azamat_aygul,V1,1.0,1.0,False,11.785622633993626,azamat_3x1,0.18255059452327976,3,3,4
DII_azamat_eII_0012.jpg,azamat_aygul,V5,1.0,1.0,False,11.785622633993626,azamat_3x1,0.18255059452327976,3,3,4
DII_azamat_eII_0013.jpg,azamat_aygul,II,1.0,1.0,True,11.792050713300705,azamat_3x1,0.18642469402695366,3,3,4
DII_azamat_eII_0013.jpg,azamat_aygul,V1,1.0,1.0,False,11.792050713300705,azamat_3x1,0.18642469402695366,3,3,4
DII_azamat_eII_0013.jpg,azamat_aygul,V5,1.0,1.0,False,11.792050713300705,azamat_3x1,0.18642469402695366,3,3,4
DII_azamat_eII_0014.jpg,azamat_aygul,II,1.0,1.0,True,11.79993331670761,azamat_3x1,0.2073724148818139,3,3,4
DII_azamat_eII_0014.jpg,azamat_aygul,V1,1.0,1.0,False,11.79993331670761,azamat_3x1,0.2073724148818139,3,3,4
DII_azamat_eII_0014.jpg,azamat_aygul,V5,1.0,1.0,False,11.79993331670761,azamat_3x1,0.2073724148818139,3,3,4
DII_azamat_eII_0015.jpg,azamat_aygul,II,1.0,1.0,True,11.822900440692901,azamat_3x1,0.1887032752547825,3,3,4
DII_azamat_eII_0015.jpg,azamat_aygul,V1,1.0,1.0,False,11.822900440692901,azamat_3x1,0.1887032752547825,3,3,4
DII_azamat_eII_0015.jpg,azamat_aygul,V5,1.0,1.0,False,11.822900440692901,azamat_3x1,0.1887032752547825,3,3,4
DII_azamat_eII_0016.jpg,azamat_aygul,II,1.0,1.0,True,3.9948152074217798,azamat_3x1,1.0046318953186666,3,3,8
DII_azamat_eII_0016.jpg,azamat_aygul,V1,1.0,1.0,False,3.9948152074217798,azamat_3x1,1.0046318953186666,3,3,8
DII_azamat_eII_0016.jpg,azamat_aygul,V5,1.0,1.0,False,3.9948152074217798,azamat_3x1,1.0046318953186666,3,3,8
DII_tamir_eI_0001.jpg,tamir_adelya,I,0.9846,0.365,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,II,0.9796,0.9572,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,III,0.9922,0.2914,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,aVR,0.9892,0.1814,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,aVL,0.9946,0.6342,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,aVF,0.9418,0.1088,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,V1,0.9482,0.1152,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,V2,0.7468,0.2266,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,V3,0.582,0.111,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,V4,1.0,1.0,True,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,V5,0.0,0.0,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0001.jpg,tamir_adelya,V6,0.0,0.0,False,10.500637881159783,tamir_12x1,0.3239735565517908,12,10,9
DII_tamir_eI_0002.jpg,tamir_adelya,I,0.627,0.2126,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,II,0.7962,0.5928,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,III,0.7014,0.3804,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,aVR,0.7278,0.142,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,aVL,0.831,0.1864,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,aVF,0.4118,0.0598,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,V1,0.7814,0.0686,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,V2,0.7324,0.1352,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,V3,0.5216,0.067,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,V4,0.924,0.7696,True,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,V5,0.0,0.0,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0002.jpg,tamir_adelya,V6,0.0,0.0,False,11.895083975195885,tamir_12x1,4.04487604896365,12,10,5
DII_tamir_eI_0003.jpg,tamir_adelya,I,0.8316,0.0944,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
DII_tamir_eI_0003.jpg,tamir_adelya,II,0.998,0.998,False,11.944245021343232,tamir_12x1,0.07998358460973477,12,11,9
